"age"
56
66
77
55
52
60
63
51
53
47
58
59
59
48
45
61
60
66
73
49
49
66
71
51
54
38
52
52
53
63
61
59
75
59
35
56
47
48
60
55
49
54
38
71
43
49
63
48
43
52
53
61
53
56
48
53
67
38
66
62
51
46
56
73
57
47
63
55
55
60
55
62
40
65
69
40
73
62
68
52
49
41
55
30
73
56
65
59
43
66
42
57
46
55
58
60
52
64
76
58
65
58
68
65
65
68
65
48
31
60
36
44
45
48
45
57
56
65
59
66
57
55
46
51
69
67
64
65
64
67
71
61
64
63
56
65
49
54
71
71
52
65
35
48
72
69
45
71
60
66
24
69
72
64
52
63
68
51
77
69
45
72
53
44
55
57
65
61
47
61
44
61
69
66
63
53
59
74
67
49
55
73
73
45
60
50
59
65
71
59
59
49
47
72
63
52
49
71
63
62
42
69
62
61
60
63
50
45
41
50
50
68
69
70
56
47
47
70
69
52
63
43
50
73
59
58
48
70
64
58
66
55
41
53
69
41
58
49
71
67
59
61
40
57
46
48
56
56
62
54
74
57
47
58
59
58
47
35
49
67
42
39
68
72
48
43
66
62
62
54
61
77
52
27
59
55
58
64
67
47
69
53
35
51
77
49
42
69
36
67
46
72
39
39
51
71
31
33
58
60
61
59
48
49
39
68
72
74
57
59
56
51
69
43
70
53
51
61
60
53
38
67
61
57
39
66
64
47
74
41
40
60
51
47
61
63
57
58
76
63
69
49
51
54
52
68
66
57
45
78
44
46
65
67
62
41
62
75
58
53
60
72
52
57
58
57
63
59
64
42
63
64
36
70
33
60
41
68
51
62
31
71
68
63
58
64
59
67
60
48
45
51
68
50
56
56
62
65
69
43
56
40
64
52
53
75
70
61
47
67
55
44
52
55
64
59
63
63
39
52
42
75
65
68
68
72
52
33
66
46
58
50
53
55
49
44
68
75
44
42
48
66
76
70
77
61
66
49
46
63
53
54
54
53
57
54
48
48
45
48
58
68
44
63
40
38
51
76
49
65
64
60
37
43
70
52
52
53
65
63
58
51
42
54
43
50
62
65
74
71
65
67
64
65
50
66
51
64
42
77
70
59
46
74
51
67
55
73
51
54
70
47
39
45
55
54
52
39
57
48
55
56
55
54
42
55
60
45
38
71
62
60
68
59
52
63
69
54
68
52
55
61
56
43
61
66
52
58
43
57
59
68
48
55
46
68
66
65
74
47
54
59
75
49
52
63
78
60
55
46
24
72
55
76
46
59
63
43
59
57
78
72
73
58
57
62
56
32
69
56
59
43
69
57
70
67
61
63
53
54
40
67
48
72
74
64
61
57
52
70
68
57
41
57
50
74
61
30
68
50
51
61
47
71
71
62
56
61
70
44
51
46
66
71
65
50
58
53
70
53
49
63
67
53
42
52
49
72
53
77
76
47
43
53
57
51
44
54
67
76
75
69
71
48
54
59
70
72
57
71
43
54
35
57
53
60
51
47
63
45
45
57
38
53
51
39
35
48
46
60
67
53
51
44
57
58
74
26
75
70
59
68
60
62
48
73
63
42
56
53
70
65
60
31
57
67
46
64
50
47
55
67
75
42
46
65
61
37
29
56
72
57
58
66
56
42
58
54
60
57
56
56
49
43
54
55
72
74
56
72
61
61
49
50
58
59
72
56
76
24
74
56
35
63
44
40
62
61
69
51
59
57
65
58
63
67
62
72
77
59
51
42
72
67
66
69
58
51
63
68
54
57
63
55
51
64
63
43
63
71
48
64
50
53
72
41
62
60
69
67
43
65
70
57
47
52
51
50
50
53
63
64
56
60
55
51
52
62
62
63
54
40
65
52
44
69
53
68
40
55
54
52
38
40
76
63
57
55
53
35
65
44
47
43
71
44
60
48
34
42
56
46
43
57
62
52
71
69
39
62
59
63
48
65
63
62
57
54
56
62
38
36
64
44
67
24
40
51
45
60
54
62
53
59
70
62
47
72
70
33
49
56
65
47
64
45
74
65
69
31
60
76
63
67
48
51
56
32
42
55
72
47
63
62
76
58
51
62
57
64
73
54
63
56
54
43
51
42
65
47
77
46
48
56
61
62
27
66
69
45
40
63
38
25
53
43
72
72
43
61
49
38
63
52
73
42
74
67
61
59
70
48
58
40
58
42
71
53
50
68
51
49
46
54
68
59
46
62
38
55
61
75
46
71
64
55
49
53
58
70
54
66
52
42
70
50
74
54
56
57
58
55
54
56
60
49
46
35
43
52
65
49
77
52
38
72
59
60
63
52
55
69
66
76
43
54
67
50
35
39
67
73
55
47
55
48
55
50
41
72
58
59
63
71
61
43
61
65
65
63
63
60
68
78
54
72
31
56
48
69
63
46
31
49
58
68
39
34
55
55
55
48
40
49
43
50
36
56
47
53
60
70
60
61
71
46
75
46
44
69
51
34
43
55
61
56
53
54
76
57
76
57
51
59
75
67
57
61
51
57
70
54
61
53
43
61
55
58
61
67
76
66
64
57
55
55
47
52
35
63
55
75
59
71
60
70
63
38
63
66
68
57
60
53
70
61
47
59
68
69
64
74
68
74
40
43
44
53
44
67
58
55
73
53
61
48
60
66
54
50
46
70
48
58
65
23
71
41
50
58
62
61
53
63
66
59
58
63
48
56
67
62
68
51
66
49
53
40
77
61
65
47
61
68
37
47
63
48
65
45
64
72
57
55
57
49
61
56
61
55
50
50
47
51
72
49
51
54
47
76
30
41
65
56
60
75
50
47
53
60
74
55
55
44
56
39
65
62
48
49
62
54
52
61
42
73
62
76
39
78
49
45
49
72
58
53
75
59
47
60
68
59
52
47
70
49
51
58
42
70
63
53
46
54
38
52
54
59
47
50
54
55
45
55
45
37
57
35
43
76
51
55
53
52
47
26
49
78
55
52
69
63
78
77
50
53
51
62
46
55
72
48
78
74
57
69
42
74
63
60
58
65
63
52
71
63
50
54
50
70
49
72
56
47
57
53
56
47
41
55
38
42
36
63
56
56
52
66
71
72
49
64
72
63
47
52
56
51
41
61
60
57
55
66
53
58
71
63
50
65
55
65
46
37
42
69
55
48
76
61
35
53
53
57
59
50
56
49
46
61
51
58
57
62
66
55
55
34
58
58
64
44
53
71
51
63
62
59
53
68
52
57
59
57
68
45
74
27
50
75
28
69
52
46
41
53
78
59
69
43
52
53
51
54
56
70
75
51
61
60
77
71
47
66
54
53
68
76
52
44
59
43
69
52
41
41
58
56
46
62
69
62
65
55
77
49
52
51
46
67
58
61
77
77
38
60
64
78
53
46
78
42
74
46
39
66
76
52
65
58
57
43
55
42
65
39
65
64
48
50
51
56
55
75
77
77
47
54
74
53
46
51
47
56
50
62
74
60
56
65
52
69
40
68
45
61
68
72
49
50
48
63
48
52
65
63
70
39
52
45
57
62
76
66
64
44
42
75
50
59
75
50
50
62
67
39
56
48
62
68
54
64
50
69
71
53
71
74
58
47
59
62
48
65
53
41
56
40
58
58
38
57
56
35
57
43
52
62
62
56
70
63
54
59
49
63
73
62
57
43
51
35
63
58
50
51
41
62
58
33
52
67
39
74
51
50
64
61
50
37
70
52
40
60
40
56
63
52
53
55
61
45
49
59
62
51
65
46
44
38
78
39
62
76
48
62
50
53
50
76
37
60
60
70
45
62
69
63
68
57
66
60
62
71
58
57
58
51
39
51
62
64
49
69
46
76
55
56
73
50
65
37
55
60
77
63
68
67
60
33
71
65
64
41
58
51
78
58
35
46
62
73
65
52
73
61
57
62
41
66
58
67
56
60
56
64
66
55
57
55
51
64
47
40
55
57
42
50
54
69
50
46
39
54
60
52
54
68
60
56
68
50
50
53
74
67
49
62
55
54
78
66
68
60
61
52
69
73
76
61
67
55
61
54
45
60
49
51
46
71
49
41
53
61
36
53
29
62
70
78
32
70
43
40
34
34
70
63
53
66
57
68
61
55
67
33
48
68
73
69
69
45
64
51
61
77
36
64
59
58
64
55
60
78
47
62
58
69
67
37
54
51
50
40
51
77
46
71
58
41
37
54
48
62
56
53
56
66
56
67
52
51
45
47
74
40
78
73
56
42
67
67
35
30
51
45
68
64
60
63
44
49
52
78
59
57
54
46
59
52
71
41
69
67
45
49
59
61
70
48
48
58
54
56
32
61
54
69
54
65
41
73
66
47
62
53
66
45
36
34
44
42
50
48
72
76
58
56
42
58
67
63
43
47
77
58
48
26
56
49
44
63
57
34
47
71
47
48
62
60
44
75
51
66
59
51
70
70
42
59
35
60
43
61
57
42
55
64
52
39
65
59
44
61
57
56
51
32
50
75
70
46
54
56
61
41
65
74
70
63
62
35
43
54
78
46
51
60
66
62
44
74
68
68
74
43
56
45
61
40
71
63
69
66
78
67
46
52
68
45
73
53
65
60
74
67
44
66
52
62
61
57
42
56
53
31
77
50
46
65
60
62
59
26
55
75
31
48
53
62
67
47
46
47
35
67
44
58
55
66
55
65
62
57
61
62
44
54
55
47
61
61
55
51
57
71
49
45
59
64
51
76
61
61
66
54
66
37
67
69
59
55
48
38
58
60
69
70
70
48
52
72
38
53
52
65
50
62
44
76
66
54
53
66
49
52
58
55
61
42
42
45
57
71
47
24
65
35
67
48
70
56
64
55
42
63
60
35
50
68
63
65
48
58
64
38
74
65
40
36
57
50
45
57
40
53
65
55
53
49
56
64
52
56
58
69
46
60
64
57
54
68
45
51
58
76
68
56
59
69
47
47
69
48
72
44
58
62
68
25
68
49
52
42
47
54
54
49
55
59
61
65
68
44
54
67
67
24
71
36
54
60
63
33
54
63
76
57
64
64
42
48
54
34
58
44
61
54
42
61
43
64
61
60
51
56
63
46
68
70
64
62
52
66
57
55
48
64
67
75
69
69
38
73
77
42
75
64
57
33
60
35
49
60
49
51
68
46
57
54
50
78
75
42
71
50
49
68
68
56
43
56
48
33
52
41
62
56
25
58
51
40
64
54
62
58
68
57
63
51
54
77
76
63
56
72
42
54
70
63
68
71
71
51
53
55
38
62
49
75
76
41
64
62
67
63
54
62
59
60
59
30
52
68
60
55
52
59
62
40
69
38
44
71
49
57
43
51
59
46
58
61
53
71
65
61
69
47
48
49
63
62
66
61
61
58
54
56
71
62
51
52
47
64
63
51
58
41
42
63
52
57
75
32
56
65
59
51
44
68
64
63
52
38
46
48
57
64
46
55
29
46
56
46
68
46
63
54
50
64
63
54
69
70
52
31
51
77
73
57
50
54
50
75
56
62
65
59
72
70
50
54
51
61
72
45
51
46
57
52
54
64
78
67
59
73
69
67
53
69
56
62
28
56
28
58
52
76
59
38
72
65
55
64
56
70
51
70
70
52
62
67
44
65
39
52
55
77
70
69
69
65
64
59
52
53
72
44
48
63
47
67
45
71
47
53
66
64
47
66
49
67
58
68
44
64
71
60
52
60
73
66
62
64
45
42
52
56
70
60
66
56
77
50
36
50
72
62
55
44
57
52
66
60
46
66
58
52
37
52
50
60
66
65
57
64
63
69
63
52
49
63
36
68
40
42
72
45
56
66
49
50
61
62
71
36
32
71
62
60
63
46
53
63
46
59
28
61
51
45
47
47
27
64
45
46
45
51
66
60
50
50
69
36
49
75
63
47
67
58
66
51
55
76
66
53
67
39
47
46
71
64
39
32
49
58
42
47
41
45
49
50
76
40
48
52
52
72
67
59
55
78
50
57
57
58
51
47
65
45
67
53
62
74
75
71
58
60
50
50
57
67
45
67
48
72
33
39
58
64
35
46
55
69
74
35
41
42
45
76
64
62
62
51
53
66
68
40
63
73
45
41
57
55
54
65
71
72
47
56
32
46
56
48
45
47
71
69
74
50
67
64
60
53
72
31
58
40
49
38
55
70
55
67
63
46
65
72
39
58
56
58
55
46
64
69
64
54
45
66
53
56
61
50
71
63
67
35
47
62
36
50
65
58
53
75
56
41
75
53
74
49
63
68
42
28
55
65
66
58
66
68
64
70
43
53
52
51
60
73
52
75
46
63
50
78
70
73
43
52
43
74
44
71
50
58
57
59
52
71
55
74
59
30
63
56
64
47
69
62
54
71
57
61
70
64
77
59
33
53
65
45
56
49
48
56
65
60
54
46
61
59
53
75
47
51
58
70
64
69
58
73
63
65
64
53
60
55
49
51
66
74
47
60
48
49
47
50
58
24
42
77
77
33
56
51
65
62
68
55
71
34
47
59
56
59
75
74
67
63
23
60
77
44
43
46
52
67
26
63
73
45
62
34
67
46
42
68
63
37
38
68
50
75
46
64
76
57
34
72
63
56
61
48
73
45
27
34
32
46
61
70
59
55
49
44
47
70
63
60
54
40
58
58
37
67
76
56
44
71
72
71
59
67
71
53
46
35
59
74
60
35
63
56
40
46
58
52
64
72
53
34
60
53
50
58
62
56
55
45
51
65
65
51
58
56
51
60
46
71
50
67
35
53
48
54
57
62
60
43
52
73
42
53
65
59
66
69
52
71
62
62
49
45
55
52
59
59
68
63
62
59
59
62
65
60
64
59
47
62
65
55
61
70
43
50
69
57
69
68
69
52
67
64
71
71
59
62
68
63
59
65
56
72
61
54
57
68
60
59
72
52
68
49
67
67
67
45
66
66
54
57
66
69
51
64
69
71
66
62
50
55
56
70
54
58
62
66
66
57
48
61
61
55
51
50
63
62
61
71
52
57
63
64
61
63
64
65
67
70
58
61
57
59
53
56
50
60
59
53
46
65
49
72
61
60
54
70
68
58
63
69
71
48
51
49
52
59
61
60
59
46
55
55
57
66
50
50
42
55
57
54
52
57
67
62
61
58
69
46
53
69
41
50
58
49
65
69
57
71
53
70
62
63
70
56
52
54
58
63
65
52
60
53
63
42
72
56
54
72
66
67
52
60
69
64
66
55
61
65
61
55
67
52
60
66
54
58
54
56
62
68
55
44
45
68
69
52
49
52
54
43
48
64
63
52
56
68
62
59
57
53
60
70
62
55
56
67
60
56
62
69
72
55
54
58
59
67
60
62
47
68
50
60
52
66
66
63
70
49
67
66
40
54
68
55
53
45
62
68
54
63
58
63
66
56
59
64
59
41
61
58
51
48
55
50
63
58
60
54
42
61
69
60
59
58
45
63
47
52
65
70
47
65
56
57
63
52
50
71
71
52
62
56
61
65
66
66
64
57
65
49
55
61
65
68
62
64
69
52
55
67
65
62
52
56
58
57
49
61
59
53
55
64
52
59
55
44
61
54
60
69
55
52
59
61
71
63
63
68
41
59
62
66
56
57
64
53
44
57
58
52
58
71
55
61
64
68
59
39
43
64
62
59
61
64
58
60
68
54
61
63
58
61
54
50
60
57
69
70
58
65
61
69
67
69
63
52
61
60
59
50
52
60
60
71
60
57
58
50
47
56
45
42
71
49
54
56
63
63
52
53
52
48
70
55
65
47
57
70
51
58
59
56
66
62
58
69
60
48
45
49
57
64
63
62
47
45
54
54
51
71
68
54
57
68
54
58
46
70
62
63
66
55
66
50
63
57
52
50
53
71
56
57
66
50
58
65
59
62
66
70
66
60
72
56
70
51
64
70
57
56
64
58
71
51
63
65
62
57
51
58
60
63
49
55
55
64
57
62
57
67
67
55
33
65
46
55
64
58
55
49
60
58
60
55
59
52
52
64
66
65
71
70
65
57
57
52
53
60
65
57
55
57
49
56
60
48
69
54
44
61
38
58
64
56
55
64
56
70
44
48
51
63
56
53
53
52
47
62
66
64
56
63
65
49
68
63
53
47
46
65
50
57
66
62
67
65
38
52
59
56
55
59
66
35
69
58
59
65
72
67
65
61
55
51
57
66
58
61
54
64
59
46
53
71
61
59
58
51
45
40
60
64
56
50
51
70
70
50
58
50
46
65
68
58
53
62
63
60
70
52
65
58
49
58
66
64
59
58
55
65
63
58
61
52
61
58
59
56
53
49
67
69
66
58
69
58
45
62
57
66
71
59
60
62
57
60
61
69
58
54
56
59
64
66
51
46
62
47
64
60
52
67
67
66
63
66
65
57
59
61
67
69
40
62
50
60
55
63
50
60
59
53
50
65
66
68
55
58
53
69
60
62
59
48
59
64
51
65
61
57
49
58
52
63
52
61
64
62
50
57
71
52
53
71
59
61
63
58
68
60
57
66
46
46
58
61
41
52
61
66
66
58
50
69
61
55
69
47
55
62
67
39
50
66
61
51
57
59
58
60
53
50
64
58
57
59
60
44
58
57
69
54
57
55
52
61
64
69
68
53
61
63
64
72
57
70
65
66
64
72
55
56
51
68
60
50
53
55
56
58
61
60
45
45
56
56
65
66
47
67
64
50
56
61
68
43
57
58
52
62
59
54
70
63
67
58
53
51
67
66
66
63
46
63
59
58
57
64
63
63
69
60
50
63
50
59
72
49
57
53
66
65
62
57
59
43
65
71
60
54
61
64
66
72
66
60
60
64
67
61
55
65
64
71
61
48
53
43
63
49
65
51
59
56
60
57
47
60
66
57
67
69
55
65
60
72
47
71
49
59
71
47
68
57
61
69
72
52
59
67
68
44
51
63
56
58
60
60
62
40
55
60
66
55
67
64
58
62
47
69
65
58
57
53
58
61
39
60
58
63
70
56
46
64
59
60
60
70
63
56
52
60
56
66
59
50
66
70
58
61
48
54
62
47
60
60
44
66
69
42
49
66
45
54
70
67
57
63
56
56
58
68
72
69
53
58
53
41
49
61
66
56
54
48
63
60
66
56
61
71
55
57
55
57
54
65
59
63
65
65
51
67
52
71
58
58
56
64
63
67
60
60
62
65
57
62
62
52
66
50
68
53
61
52
56
59
63
64
67
70
38
64
61
47
62
66
63
58
59
58
56
48
61
57
65
60
56
52
57
67
60
55
47
70
50
61
53
63
54
61
52
53
62
58
50
54
62
62
59
66
68
64
59
33
68
58
65
67
61
59
53
52
63
64
55
39
59
50
63
51
55
59
49
56
62
53
65
64
55
52
66
50
64
55
57
72
60
35
59
48
70
57
66
60
55
63
60
50
61
65
57
56
54
64
51
43
70
67
69
56
61
61
54
57
70
66
60
58
57
60
59
68
70
48
68
51
61
60
55
63
48
59
53
66
58
63
66
61
64
50
58
64
54
59
48
62
63
70
61
52
52
70
52
54
67
67
70
66
61
60
37
49
57
67
64
57
56
71
67
54
57
52
54
61
66
56
56
69
57
59
70
58
64
63
62
53
61
59
70
67
44
70
60
61
66
46
61
54
49
57
54
57
51
54
58
64
64
69
52
52
53
60
61
63
54
72
56
61
63
60
62
67
59
68
63
50
64
42
61
61
62
57
63
64
68
59
62
72
71
64
56
49
43
48
59
66
65
57
70
71
52
50
59
67
64
66
54
63
53
53
63
55
54
56
69
61
57
57
55
42
69
60
64
55
54
66
59
64
41
60
63
63
63
54
44
59
61
55
58
66
66
60
58
65
59
52
69
69
55
61
52
60
59
52
49
54
41
61
67
55
71
47
69
60
54
63
55
59
45
65
59
57
56
59
60
72
60
70
51
65
56
51
55
60
64
68
57
51
57
62
66
66
62
55
58
48
56
71
69
56
62
53
69
48
57
60
50
70
68
64
64
63
70
50
55
53
52
68
63
56
58
68
65
58
67
59
67
68
52
53
56
59
57
64
67
55
67
58
61
61
67
58
60
71
54
62
57
69
64
54
61
61
56
56
60
51
58
59
61
55
59
45
66
65
64
64
60
53
47
63
62
59
64
54
57
59
65
56
62
61
64
69
51
65
53
55
59
65
47
67
65
65
62
61
59
42
67
68
48
64
68
57
64
61
63
44
54
57
56
35
51
67
70
58
65
65
63
59
60
57
40
55
66
57
58
67
61
71
49
72
63
66
62
55
61
55
48
63
66
54
57
64
66
42
66
58
54
71
57
47
51
55
53
51
49
63
67
68
52
65
67
64
55
56
70
71
54
54
45
60
59
58
63
60
55
61
55
60
72
65
57
53
58
68
45
70
58
72
70
65
67
57
72
45
64
52
59
46
63
49
62
59
65
70
52
50
60
60
72
58
59
43
61
63
47
56
71
61
54
52
56
61
63
53
63
67
64
69
60
57
52
62
46
51
46
65
71
49
46
70
57
61
63
57
61
67
69
67
68
54
46
45
66
46
65
48
60
59
55
51
49
54
59
56
68
48
61
51
65
38
59
61
58
63
58
53
54
65
52
72
67
71
55
54
49
54
65
54
61
62
60
69
57
67
66
42
60
57
57
72
59
52
59
46
63
59
45
48
57
48
64
49
54
68
66
54
49
67
68
47
52
62
48
52
71
67
65
62
67
47
64
71
65
60
58
64
59
59
66
47
62
60
64
53
61
56
49
65
58
69
61
57
63
51
55
67
49
65
54
48
66
65
45
54
66
64
58
66
54
61
46
57
57
59
55
63
71
60
51
52
45
72
52
59
62
61
68
70
54
67
51
64
44
55
69
64
58
66
70
68
64
66
70
57
56
50
64
68
53
66
59
65
56
48
52
38
65
51
64
55
67
61
60
45
52
58
72
42
58
62
69
65
57
66
49
54
59
61
65
58
59
66
55
72
66
71
65
62
65
47
42
66
56
61
56
58
67
64
54
70
57
67
63
55
67
60
56
64
63
55
58
53
61
59
53
61
53
65
65
64
64
56
54
62
70
56
55
47
63
57
57
48
70
69
54
65
53
67
66
49
55
66
57
55
53
68
63
62
69
60
58
72
63
69
64
64
53
60
54
59
59
60
51
59
71
57
60
61
49
56
64
67
48
65
59
64
56
48
70
59
72
38
62
59
67
63
61
62
66
54
60
68
63
65
59
50
44
66
52
62
50
57
72
47
57
60
67
64
67
52
57
59
63
45
49
58
51
66
53
53
67
65
60
63
67
59
56
57
66
63
65
57
67
64
52
48
52
52
52
57
59
60
70
60
46
53
60
65
53
51
56
64
70
60
62
56
65
58
67
52
49
56
61
50
60
66
54
60
58
55
64
65
52
71
54
71
51
56
49
58
44
52
58
58
70
62
56
55
53
67
63
60
67
56
42
54
56
67
59
53
69
54
58
55
62
64
72
55
50
48
66
64
67
44
58
56
65
59
55
48
71
53
69
67
68
60
64
55
59
57
57
63
62
58
59
67
63
60
62
63
56
62
59
57
72
61
51
57
68
65
67
63
54
60
32
57
66
65
54
58
58
60
52
48
52
50
49
51
71
61
65
52
62
70
64
66
69
53
56
63
62
70
59
63
53
65
60
70
62
52
49
55
62
59
49
66
65
59
59
62
69
63
60
65
64
51
58
60
51
61
58
54
55
60
40
62
57
58
59
54
59
70
60
56
64
58
54
66
60
54
70
67
60
48
63
48
65
59
39
56
54
63
53
57
55
66
71
52
63
48
60
67
51
49
71
64
43
71
51
68
59
53
55
71
47
50
59
62
49
57
59
60
63
68
56
58
59
64
56
53
64
58
61
66
64
71
51
53
68
46
68
61
63
67
63
59
45
57
52
59
62
58
64
56
71
64
58
67
60
71
71
65
51
62
60
63
54
67
61
63
51
60
43
56
55
54
58
69
61
68
58
61
61
68
53
52
67
67
52
70
64
62
70
39
51
65
41
45
72
72
58
57
60
44
68
70
47
56
67
68
62
63
53
57
60
65
59
65
55
62
44
56
60
51
57
57
66
55
58
54
54
65
58
64
59
71
65
56
54
39
51
62
37
66
67
56
64
47
59
62
69
66
63
62
55
63
68
63
66
53
71
60
56
71
61
57
61
66
47
43
61
60
64
53
64
63
45
64
61
47
65
53
54
69
53
66
53
61
52
61
67
68
62
63
57
53
65
65
71
62
64
57
58
63
62
53
52
60
59
61
61
54
66
60
51
59
71
51
48
59
72
49
55
60
53
56
66
55
68
50
65
66
71
53
56
46
60
71
49
58
50
65
52
72
61
71
66
40
63
57
59
58
69
56
61
65
67
55
70
67
71
54
57
53
66
56
69
48
57
71
49
55
55
62
62
64
52
58
57
38
55
50
61
51
52
57
69
55
54
70
62
57
49
59
56
62
63
52
55
54
57
60
61
59
50
50
64
61
52
53
48
53
70
62
68
52
68
51
46
58
57
68
62
55
60
57
49
55
55
45
61
60
57
51
45
65
56
59
70
56
67
52
55
58
51
61
68
60
60
67
57
57
60
55
67
51
71
68
50
57
44
50
67
64
56
59
67
49
59
58
63
68
58
65
68
69
56
47
62
66
60
57
63
59
72
63
48
40
69
58
63
52
60
69
49
61
57
55
54
55
63
67
42
64
57
67
69
55
62
57
67
60
62
63
69
58
65
56
55
69
66
48
61
60
63
57
56
61
65
60
54
63
59
58
48
57
48
62
64
54
57
62
69
66
56
54
61
61
64
63
60
51
68
55
49
55
53
62
49
57
53
70
48
61
59
58
64
67
50
47
49
55
54
56
63
68
57
57
64
67
59
56
55
54
58
62
66
67
61
55
57
54
65
58
46
61
54
71
67
64
69
68
67
54
60
54
55
65
69
71
62
60
65
58
60
65
55
57
45
70
49
58
64
62
68
44
67
70
46
59
47
54
54
59
64
62
63
58
56
60
53
46
49
53
62
57
57
57
57
53
63
54
52
63
62
61
67
58
51
53
59
58
57
54
60
52
64
65
66
57
71
53
53
52
67
63
69
50
69
62
52
61
63
62
68
65
68
52
54
59
61
67
50
44
57
61
53
55
58
50
69
56
51
52
60
60
56
63
50
56
61
61
63
58
61
61
47
49
57
67
70
55
62
72
60
53
65
64
51
68
58
60
64
69
65
58
65
63
63
60
51
64
63
52
47
61
55
64
51
48
56
50
57
56
60
59
55
65
69
57
68
44
41
65
51
47
64
52
60
46
55
67
68
70
71
55
51
69
64
54
40
50
60
64
60
43
49
60
62
63
64
68
62
55
52
70
43
54
70
56
54
50
53
61
53
68
50
59
53
59
64
43
64
72
53
53
69
69
58
52
67
65
63
61
63
71
57
61
61
65
56
65
62
67
52
70
55
57
66
57
58
67
67
63
59
58
60
50
72
70
63
67
56
57
56
61
67
59
48
57
62
57
60
44
61
62
54
69
61
59
72
62
67
62
43
56
69
71
39
52
58
61
68
69
66
57
46
64
43
55
48
68
55
66
64
55
51
58
61
51
40
60
60
66
53
54
56
57
51
61
54
58
68
58
67
69
56
66
59
50
